Genome A	Genes in A	Genome B	Genes in B	# orthologous genes	Mean AAI	Std AAI	Orthologous fraction (OF)
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_000153065.1_ASM15306v1_genomic_prodigal_proteins	2704	1832	69.13	13.89	67.75
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_001693295.1_ASM169329v1_genomic_prodigal_proteins	3183	1183	53.92	12.78	38.52
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003209005.1_ASM320900v1_genomic_prodigal_proteins	2548	1417	66.76	13.72	55.61
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_002017915.1_ASM201791v1_genomic_prodigal_proteins	623	329	64.50	13.41	52.81
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_900047545.1_m9_genomic_prodigal_proteins	1575	929	62.26	12.46	58.98
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_001632105.1_ASM163210v1_genomic_prodigal_proteins	3521	1752	66.68	13.89	57.05
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_004212765.1_ASM421276v1_genomic_prodigal_proteins	1162	810	67.82	13.17	69.71
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_002685515.1_ASM268551v1_genomic_prodigal_proteins	1286	894	66.38	13.33	69.52
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003209135.1_ASM320913v1_genomic_prodigal_proteins	1719	880	65.99	13.83	51.19
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003210335.1_ASM321033v1_genomic_prodigal_proteins	942	341	64.09	14.96	36.20
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_000515235.1_ASM51523v1_genomic_prodigal_proteins	2873	1683	66.99	13.81	58.58
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003523965.1_ASM352396v1_genomic_prodigal_proteins	1735	810	63.03	12.74	46.69
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_002684175.1_ASM268417v1_genomic_prodigal_proteins	1819	1004	64.85	13.30	55.20
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_900473965.1_UW179A_genomic_prodigal_proteins	3383	1749	66.83	13.86	56.95
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003209555.1_ASM320955v1_genomic_prodigal_proteins	908	398	67.59	14.58	43.83
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003210495.1_ASM321049v1_genomic_prodigal_proteins	1134	560	65.20	13.54	49.38
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	GCA_003210475.1_ASM321047v1_genomic_prodigal_proteins	1514	837	66.84	13.63	55.28
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	1195	63.88	13.93	60.57
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_900474245.1_UW179B_genomic_prodigal_proteins	2743	1393	64.27	13.85	70.60
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003210345.1_ASM321034v1_genomic_prodigal_proteins	1256	553	62.68	13.53	44.03
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_002760345.1_ASM276034v1_genomic_prodigal_proteins	2731	870	52.96	11.82	44.10
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003210975.1_ASM321097v1_genomic_prodigal_proteins	627	309	64.14	14.26	49.28
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_002690325.1_ASM269032v1_genomic_prodigal_proteins	2554	1256	63.27	13.45	63.66
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_000161795.2_ASM16179v2_genomic_prodigal_proteins	2407	1332	64.59	13.77	67.51
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_004211895.1_ASM421189v1_genomic_prodigal_proteins	954	566	64.99	13.66	59.33
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003210735.1_ASM321073v1_genomic_prodigal_proteins	2337	1010	63.31	13.75	51.19
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003712085.1_ASM371208v1_genomic_prodigal_proteins	2745	1389	64.15	13.88	70.40
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003212155.1_ASM321215v1_genomic_prodigal_proteins	262	80	65.46	15.83	30.53
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_001040845.1_ASM104084v1_genomic_prodigal_proteins	2917	1384	64.15	13.78	70.15
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_002018015.1_ASM201801v1_genomic_prodigal_proteins	1578	807	62.69	12.41	51.14
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	753	63.17	13.59	40.70
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_002721235.1_ASM272123v1_genomic_prodigal_proteins	3119	989	53.59	12.76	50.13
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_001039265.1_ASM103926v1_genomic_prodigal_proteins	2832	998	68.08	13.58	50.58
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003283135.1_ASM328313v1_genomic_prodigal_proteins	459	108	62.95	14.50	23.53
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003209215.1_ASM320921v1_genomic_prodigal_proteins	1679	694	63.65	13.88	41.33
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_002737305.1_ASM273730v1_genomic_prodigal_proteins	1951	1127	67.56	13.62	57.77
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003209035.1_ASM320903v1_genomic_prodigal_proteins	1803	752	63.98	14.18	41.71
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003331795.1_ASM333179v1_genomic_prodigal_proteins	1948	1250	71.08	13.00	64.17
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_002017955.1_ASM201795v1_genomic_prodigal_proteins	512	250	61.35	12.63	48.83
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_900474295.1_UW140_genomic_prodigal_proteins	2925	1392	64.41	13.86	70.55
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003211565.1_ASM321156v1_genomic_prodigal_proteins	1489	601	63.59	14.41	40.36
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003283215.1_ASM328321v1_genomic_prodigal_proteins	239	21	67.50	14.43	8.79
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003211235.1_ASM321123v1_genomic_prodigal_proteins	1698	717	64.08	13.93	42.23
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003283165.1_ASM328316v1_genomic_prodigal_proteins	217	54	63.64	13.77	24.88
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003210995.1_ASM321099v1_genomic_prodigal_proteins	2385	1012	63.91	14.17	51.29
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_002167425.2_ASM216742v2_genomic_prodigal_proteins	2822	1187	63.18	13.78	60.16
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_002171075.2_ASM217107v2_genomic_prodigal_proteins	1919	1187	69.17	12.49	61.86
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003213755.1_ASM321375v1_genomic_prodigal_proteins	1050	530	70.16	13.57	50.48
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003209155.1_ASM320915v1_genomic_prodigal_proteins	2305	1078	63.94	13.67	54.64
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003211515.1_ASM321151v1_genomic_prodigal_proteins	2451	899	63.35	14.00	45.57
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003210935.1_ASM321093v1_genomic_prodigal_proteins	1868	909	64.09	13.99	48.66
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003210555.1_ASM321055v1_genomic_prodigal_proteins	1847	780	63.38	13.86	42.23
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_000155595.1_ASM15559v1_genomic_prodigal_proteins	5270	1000	53.20	12.64	50.68
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_001007665.1_ASM100766v1_genomic_prodigal_proteins	2356	1076	61.37	12.43	54.54
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_900177825.1_IMG-taxon_2708742468_annotated_assembly_genomic_prodigal_proteins	3317	979	53.70	12.78	49.62
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003526105.1_ASM352610v1_genomic_prodigal_proteins	1581	741	65.12	13.73	46.87
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_000195975.1_ASM19597v1_genomic_prodigal_proteins	2719	1379	64.44	13.77	69.89
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003209165.1_ASM320916v1_genomic_prodigal_proteins	2711	1145	64.26	13.81	58.03
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_002693285.1_ASM269328v1_genomic_prodigal_proteins	2440	1231	63.42	13.72	62.39
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_001631935.1_ASM163193v1_genomic_prodigal_proteins	3526	1402	63.94	13.94	71.06
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_002151525.1_ASM215152v1_genomic_prodigal_proteins	1628	1330	96.87	4.70	81.70
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_000153065.1_ASM15306v1_genomic_prodigal_proteins	2704	1463	65.00	13.91	74.15
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_001693295.1_ASM169329v1_genomic_prodigal_proteins	3183	991	53.68	12.75	50.23
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003209005.1_ASM320900v1_genomic_prodigal_proteins	2548	1143	63.57	13.90	57.93
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_002017915.1_ASM201791v1_genomic_prodigal_proteins	623	292	63.68	13.36	46.87
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_900047545.1_m9_genomic_prodigal_proteins	1575	822	61.27	12.43	52.19
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_001632105.1_ASM163210v1_genomic_prodigal_proteins	3521	1404	63.93	13.93	71.16
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_004212765.1_ASM421276v1_genomic_prodigal_proteins	1162	685	63.68	13.78	58.95
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_002685515.1_ASM268551v1_genomic_prodigal_proteins	1286	744	63.32	13.27	57.85
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003209135.1_ASM320913v1_genomic_prodigal_proteins	1719	723	63.11	13.85	42.06
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003210335.1_ASM321033v1_genomic_prodigal_proteins	942	274	61.87	14.98	29.09
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_000515235.1_ASM51523v1_genomic_prodigal_proteins	2873	1386	63.87	13.95	70.25
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003523965.1_ASM352396v1_genomic_prodigal_proteins	1735	697	62.67	12.71	40.17
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_002684175.1_ASM268417v1_genomic_prodigal_proteins	1819	837	62.27	13.34	46.01
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_900473965.1_UW179A_genomic_prodigal_proteins	3383	1416	63.91	13.79	71.77
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003209555.1_ASM320955v1_genomic_prodigal_proteins	908	367	70.43	13.33	40.42
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003210495.1_ASM321049v1_genomic_prodigal_proteins	1134	458	62.10	13.55	40.39
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	GCA_003210475.1_ASM321047v1_genomic_prodigal_proteins	1514	654	63.11	13.53	43.20
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_900474245.1_UW179B_genomic_prodigal_proteins	2743	1837	83.56	11.67	66.97
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003210345.1_ASM321034v1_genomic_prodigal_proteins	1256	688	68.07	13.72	54.78
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_002760345.1_ASM276034v1_genomic_prodigal_proteins	2731	796	52.42	11.87	29.15
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003210975.1_ASM321097v1_genomic_prodigal_proteins	627	354	69.20	14.42	56.46
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_002690325.1_ASM269032v1_genomic_prodigal_proteins	2554	1466	68.69	13.74	57.40
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_000161795.2_ASM16179v2_genomic_prodigal_proteins	2407	1522	70.08	13.64	63.23
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_004211895.1_ASM421189v1_genomic_prodigal_proteins	954	616	70.58	13.29	64.57
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003210735.1_ASM321073v1_genomic_prodigal_proteins	2337	1216	68.37	14.10	52.03
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003712085.1_ASM371208v1_genomic_prodigal_proteins	2745	1572	70.04	13.82	57.27
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003212155.1_ASM321215v1_genomic_prodigal_proteins	262	105	61.25	16.84	40.08
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_001040845.1_ASM104084v1_genomic_prodigal_proteins	2917	1935	83.17	11.42	67.40
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_002018015.1_ASM201801v1_genomic_prodigal_proteins	1578	762	61.11	12.93	48.29
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	1850	890	68.18	14.15	48.11
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_002721235.1_ASM272123v1_genomic_prodigal_proteins	3119	939	53.00	12.77	32.71
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_001039265.1_ASM103926v1_genomic_prodigal_proteins	2832	969	67.41	13.77	34.22
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003283135.1_ASM328313v1_genomic_prodigal_proteins	459	268	94.09	12.39	58.39
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003209215.1_ASM320921v1_genomic_prodigal_proteins	1679	776	69.09	14.14	46.22
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_002737305.1_ASM273730v1_genomic_prodigal_proteins	1951	1084	66.22	14.08	55.56
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003209035.1_ASM320903v1_genomic_prodigal_proteins	1803	891	68.06	14.46	49.42
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003331795.1_ASM333179v1_genomic_prodigal_proteins	1948	1169	64.70	14.63	60.01
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_002017955.1_ASM201795v1_genomic_prodigal_proteins	512	220	60.39	13.05	42.97
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_900474295.1_UW140_genomic_prodigal_proteins	2925	1704	71.84	13.52	59.35
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003211565.1_ASM321156v1_genomic_prodigal_proteins	1489	728	69.16	14.18	48.89
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003283215.1_ASM328321v1_genomic_prodigal_proteins	239	52	66.81	18.08	21.76
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003211235.1_ASM321123v1_genomic_prodigal_proteins	1698	862	68.60	14.03	50.77
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003283165.1_ASM328316v1_genomic_prodigal_proteins	217	87	68.84	13.90	40.09
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003210995.1_ASM321099v1_genomic_prodigal_proteins	2385	1302	72.48	13.36	54.59
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_002167425.2_ASM216742v2_genomic_prodigal_proteins	2822	1390	68.50	13.91	49.26
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_002171075.2_ASM217107v2_genomic_prodigal_proteins	1919	1100	62.64	13.84	57.32
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003213755.1_ASM321375v1_genomic_prodigal_proteins	1050	559	63.27	15.11	53.24
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003209155.1_ASM320915v1_genomic_prodigal_proteins	2305	1330	72.57	13.23	57.70
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003211515.1_ASM321151v1_genomic_prodigal_proteins	2451	1105	68.51	14.28	45.08
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003210935.1_ASM321093v1_genomic_prodigal_proteins	1868	1131	72.61	13.57	60.55
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003210555.1_ASM321055v1_genomic_prodigal_proteins	1847	1103	82.13	12.64	59.72
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_000155595.1_ASM15559v1_genomic_prodigal_proteins	5270	995	52.48	12.66	34.66
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_001007665.1_ASM100766v1_genomic_prodigal_proteins	2356	1036	60.19	12.90	43.97
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_900177825.1_IMG-taxon_2708742468_annotated_assembly_genomic_prodigal_proteins	3317	921	53.03	12.79	32.08
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003526105.1_ASM352610v1_genomic_prodigal_proteins	1581	799	71.00	13.68	50.54
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_000195975.1_ASM19597v1_genomic_prodigal_proteins	2719	1567	69.96	13.87	57.63
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003209165.1_ASM320916v1_genomic_prodigal_proteins	2711	1352	69.31	13.80	49.87
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_002693285.1_ASM269328v1_genomic_prodigal_proteins	2440	1456	72.45	13.11	59.67
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_001631935.1_ASM163193v1_genomic_prodigal_proteins	3526	1810	72.50	13.19	63.04
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_002151525.1_ASM215152v1_genomic_prodigal_proteins	1628	968	63.35	14.00	59.46
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_000153065.1_ASM15306v1_genomic_prodigal_proteins	2704	1565	73.37	13.01	57.88
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_001693295.1_ASM169329v1_genomic_prodigal_proteins	3183	929	53.05	12.75	32.36
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003209005.1_ASM320900v1_genomic_prodigal_proteins	2548	1461	72.62	13.22	57.34
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_002017915.1_ASM201791v1_genomic_prodigal_proteins	623	290	62.78	13.48	46.55
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_900047545.1_m9_genomic_prodigal_proteins	1575	785	60.38	12.86	49.84
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_001632105.1_ASM163210v1_genomic_prodigal_proteins	3521	1826	72.48	13.19	63.60
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_004212765.1_ASM421276v1_genomic_prodigal_proteins	1162	715	69.39	14.02	61.53
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_002685515.1_ASM268551v1_genomic_prodigal_proteins	1286	891	72.30	12.98	69.28
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003209135.1_ASM320913v1_genomic_prodigal_proteins	1719	890	67.93	14.22	51.77
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003210335.1_ASM321033v1_genomic_prodigal_proteins	942	393	68.32	14.21	41.72
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_000515235.1_ASM51523v1_genomic_prodigal_proteins	2873	1620	69.11	14.00	56.43
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003523965.1_ASM352396v1_genomic_prodigal_proteins	1735	672	61.57	13.26	38.73
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_002684175.1_ASM268417v1_genomic_prodigal_proteins	1819	963	67.83	13.02	52.94
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_900473965.1_UW179A_genomic_prodigal_proteins	3383	1810	72.23	13.43	63.04
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003209555.1_ASM320955v1_genomic_prodigal_proteins	908	418	63.94	15.30	46.04
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003210495.1_ASM321049v1_genomic_prodigal_proteins	1134	634	71.51	13.12	55.91
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	GCA_003210475.1_ASM321047v1_genomic_prodigal_proteins	1514	841	71.77	13.60	55.55
GCA_900474085.1_UW86_genomic_prodigal_proteins	2403	GCA_002172175.1_ASM217217v1_genomic_prodigal_proteins	1846	1045	65.04	13.80	56.61
GCA_900474085.1_UW86_genomic_prodigal_proteins	2403	GCA_003208835.1_ASM320883v1_genomic_prodigal_proteins	2208	1370	77.44	12.54	62.05
GCA_900474085.1_UW86_genomic_prodigal_proteins	2403	GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	3083	1027	53.63	12.82	42.74
GCA_900474085.1_UW86_genomic_prodigal_proteins	2403	GCA_001182765.1_WH8103.1_genomic_prodigal_proteins	2676	1924	78.64	13.06	80.07
GCA_900474085.1_UW86_genomic_prodigal_proteins	2403	GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins	3071	1633	67.84	13.62	67.96
GCA_900474085.1_UW86_genomic_prodigal_proteins	2403	GCA_003210795.1_ASM321079v1_genomic_prodigal_proteins	2239	1427	77.07	13.42	63.73
GCA_900474085.1_UW86_genomic_prodigal_proteins	2403	GCA_002706715.1_ASM270671v1_genomic_prodigal_proteins	1148	900	77.47	13.17	78.40
GCA_900474085.1_UW86_genomic_prodigal_proteins	2403	GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins	1973	1346	64.50	13.80	68.22
GCA_900474085.1_UW86_genomic_prodigal_proteins	2403	GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	2871	1527	70.11	13.73	63.55
GCA_900474085.1_UW86_genomic_prodigal_proteins	2403	GCA_900474245.1_UW179B_genomic_prodigal_proteins	2743	1791	71.06	13.51	74.53
GCA_900474085.1_UW86_genomic_prodigal_proteins	2403	GCA_003210345.1_ASM321034v1_genomic_prodigal_proteins	1256	804	76.44	12.44	64.01
GCA_900474085.1_UW86_genomic_prodigal_proteins	2403	GCA_002760345.1_ASM276034v1_genomic_prodigal_proteins	2731	915	53.19	11.79	38.08
GCA_900474085.1_UW86_genomic_prodigal_proteins	2403	GCA_003210975.1_ASM321097v1_genomic_prodigal_proteins	627	417	77.27	13.66	66.51
GCA_900474085.1_UW86_genomic_prodigal_proteins	2403	GCA_002690325.1_ASM269032v1_genomic_prodigal_proteins	2554	1746	75.12	13.42	72.66
GCA_900474085.1_UW86_genomic_prodigal_proteins	2403	GCA_000161795.2_ASM16179v2_genomic_prodigal_proteins	2407	2074	95.30	5.82	86.31
GCA_900474085.1_UW86_genomic_prodigal_proteins	2403	GCA_004211895.1_ASM421189v1_genomic_prodigal_proteins	954	812	94.70	6.01	85.12
GCA_900474085.1_UW86_genomic_prodigal_proteins	2403	GCA_003210735.1_ASM321073v1_genomic_prodigal_proteins	2337	1437	76.83	13.27	61.49
